"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN018103100","PATIALA, IN","1977-10-26","0.00",,,,
"IN018103100","PATIALA, IN","1977-10-27","0.00",,"74","90",
"IN018103100","PATIALA, IN","1977-10-28","0.00",,"71","86","61"
"IN018103100","PATIALA, IN","1977-10-29","0.00",,"74","88","61"
"IN018103100","PATIALA, IN","1977-10-30","0.00",,"71","88","61"
"IN018103100","PATIALA, IN","1977-10-31","0.00",,"74","88","64"
"IN018103100","PATIALA, IN","1977-11-01","0.00",,"72","90","64"
"IN018103100","PATIALA, IN","1977-11-02","0.00",,"73","88","64"
"IN018103100","PATIALA, IN","1977-11-03","0.00",,"75",,"66"
"IN018103100","PATIALA, IN","1977-11-04","0.00",,"75","88",
"IN018103100","PATIALA, IN","1977-11-05","0.00",,"70","88",
"IN018103100","PATIALA, IN","1977-11-06","0.00",,,,
"IN018103100","PATIALA, IN","1977-11-07","0.00",,"66",,"57"
"IN018103100","PATIALA, IN","1977-11-08","0.00",,"69","86","57"
"IN018103100","PATIALA, IN","1977-11-09","0.00",,"71","84",
"IN018103100","PATIALA, IN","1977-11-10","0.00",,"72","88","57"
"IN018103100","PATIALA, IN","1977-11-11","0.00",,"68",,"55"
"IN018103100","PATIALA, IN","1977-11-12","0.00",,"70","82","52"
"IN018103100","PATIALA, IN","1977-11-13","0.00",,"62",,"54"
"IN018103100","PATIALA, IN","1977-11-14","0.00",,,,
"IN018103100","PATIALA, IN","1977-11-15","0.00",,"62","82",
"IN018103100","PATIALA, IN","1977-11-16","0.00",,"66","82","52"
"IN018103100","PATIALA, IN","1977-11-17","0.00",,"69","81","52"
"IN018103100","PATIALA, IN","1977-11-18","0.00",,"61","82",
"IN018103100","PATIALA, IN","1977-11-19","0.00",,"65","79",
"IN018103100","PATIALA, IN","1977-11-20","0.00",,"65",,"55"
"IN018103100","PATIALA, IN","1977-11-21","0.00",,,,
"IN018103100","PATIALA, IN","1977-11-22","0.00",,"67","81","57"
"IN018103100","PATIALA, IN","1977-11-23","0.00",,"64","82","54"
"IN018103100","PATIALA, IN","1977-11-24","0.00",,"66","82","52"
"IN018103100","PATIALA, IN","1977-11-25","0.00",,"66","81",
"IN018103100","PATIALA, IN","1977-11-26","0.00",,"60","79","50"
"IN018103100","PATIALA, IN","1977-11-27","0.00",,"61","79","46"
"IN018103100","PATIALA, IN","1977-11-28","0.00",,"69",,"48"
"IN018103100","PATIALA, IN","1977-11-29","0.00",,"72","79",
"IN018103100","PATIALA, IN","1977-11-30","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-01","0.00",,"57",,"48"
"IN018103100","PATIALA, IN","1977-12-02","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-03","0.00",,"57","77","48"
"IN018103100","PATIALA, IN","1977-12-04","0.00",,"57","73","41"
"IN018103100","PATIALA, IN","1977-12-05","0.00",,"62","75",
"IN018103100","PATIALA, IN","1977-12-06","0.00",,"55","75","45"
"IN018103100","PATIALA, IN","1977-12-07","0.00",,"57","75","43"
"IN018103100","PATIALA, IN","1977-12-08","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-09","0.00",,"57","77","45"
"IN018103100","PATIALA, IN","1977-12-10","0.00",,"64",,"48"
"IN018103100","PATIALA, IN","1977-12-11","0.00",,"60","79","48"
"IN018103100","PATIALA, IN","1977-12-12","0.00",,"63","77","48"
"IN018103100","PATIALA, IN","1977-12-13","0.00",,"62","77",
"IN018103100","PATIALA, IN","1977-12-14","0.00",,"57","73","43"
"IN018103100","PATIALA, IN","1977-12-15","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-16","0.00",,"60","73",
"IN018103100","PATIALA, IN","1977-12-17","0.00",,"57","73","43"
"IN018103100","PATIALA, IN","1977-12-18","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-19","0.00",,"61",,"52"
"IN018103100","PATIALA, IN","1977-12-20","0.00",,"60","73","55"
"IN018103100","PATIALA, IN","1977-12-21","0.00",,,,
"IN018103100","PATIALA, IN","1977-12-22","0.00",,"63","73","46"
"IN018103100","PATIALA, IN","1977-12-23","0.00",,"60","73",
"IN018103100","PATIALA, IN","1977-12-24","0.00",,"60","73",
"IN018103100","PATIALA, IN","1977-12-25","0.00",,"57","63",
"IN018103100","PATIALA, IN","1977-12-26","0.77",,"57","66",
"IN018103100","PATIALA, IN","1977-12-27","2.22",,"54","63",
"IN018103100","PATIALA, IN","1977-12-28","0.00",,"53","57",
"IN018103100","PATIALA, IN","1977-12-29","0.08",,,,
"IN018103100","PATIALA, IN","1977-12-30","0.00",,"49","64","43"
"IN018103100","PATIALA, IN","1977-12-31","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-01","0.00",,"53",,
"IN018103100","PATIALA, IN","1978-01-02","0.00",,"53","63","41"
"IN018103100","PATIALA, IN","1978-01-03","0.00",,"49","64","39"
"IN018103100","PATIALA, IN","1978-01-04","0.00",,"53","66","36"
"IN018103100","PATIALA, IN","1978-01-05","0.00",,"50","66","37"
"IN018103100","PATIALA, IN","1978-01-06","0.00",,"46","66","39"
"IN018103100","PATIALA, IN","1978-01-07","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-08","0.00",,"53","70","39"
"IN018103100","PATIALA, IN","1978-01-09","0.00",,"54","70",
"IN018103100","PATIALA, IN","1978-01-10","0.00",,"51","68","39"
"IN018103100","PATIALA, IN","1978-01-11","0.00",,"53","68","41"
"IN018103100","PATIALA, IN","1978-01-12","0.00",,"57","64","45"
"IN018103100","PATIALA, IN","1978-01-13","0.00",,"54",,"48"
"IN018103100","PATIALA, IN","1978-01-14","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-15","0.00",,"59",,
"IN018103100","PATIALA, IN","1978-01-16","0.00",,"60","72","48"
"IN018103100","PATIALA, IN","1978-01-17","0.00",,"56",,"45"
"IN018103100","PATIALA, IN","1978-01-18","0.00",,"48",,"37"
"IN018103100","PATIALA, IN","1978-01-19","0.00",,"52","66",
"IN018103100","PATIALA, IN","1978-01-20","0.00",,"50",,"36"
"IN018103100","PATIALA, IN","1978-01-21","0.00",,"56","70",
"IN018103100","PATIALA, IN","1978-01-22","0.00",,"52",,"43"
"IN018103100","PATIALA, IN","1978-01-23","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-24","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-25","0.00",,"42",,
"IN018103100","PATIALA, IN","1978-01-26","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-27","0.00",,,,
"IN018103100","PATIALA, IN","1978-01-28","0.00",,"49",,
"IN018103100","PATIALA, IN","1978-01-29","0.00",,"52","64","46"
"IN018103100","PATIALA, IN","1978-01-30","0.00",,"55","64","43"
"IN018103100","PATIALA, IN","1978-01-31","0.00",,"54","66",
"IN018103100","PATIALA, IN","1978-02-01","0.00",,"49",,
"IN018103100","PATIALA, IN","1978-02-02","0.00",,"55","66","37"
"IN018103100","PATIALA, IN","1978-02-03","0.00",,"54",,
"IN018103100","PATIALA, IN","1978-02-04","0.00",,"57","70","46"
"IN018103100","PATIALA, IN","1978-02-05","0.00",,"57","72",
"IN018103100","PATIALA, IN","1978-02-06","0.00",,"61","70","48"
"IN018103100","PATIALA, IN","1978-02-07","0.00",,"58","70",
"IN018103100","PATIALA, IN","1978-02-08","0.00",,"47","63","39"
"IN018103100","PATIALA, IN","1978-02-09","0.00",,"45",,
"IN018103100","PATIALA, IN","1978-02-10","0.00",,"57",,"41"
"IN018103100","PATIALA, IN","1978-02-11","0.00",,"57",,"41"
"IN018103100","PATIALA, IN","1978-02-12","0.16",,"54",,
"IN018103100","PATIALA, IN","1978-02-13","0.68",,"56","70","43"
"IN018103100","PATIALA, IN","1978-02-14","0.00",,"62","72","46"
"IN018103100","PATIALA, IN","1978-02-15","0.00",,"55","66","52"
"IN018103100","PATIALA, IN","1978-02-16","0.00",,"58",,"52"
"IN018103100","PATIALA, IN","1978-02-17","1.72",,"54",,
"IN018103100","PATIALA, IN","1978-02-18","0.82",,"52","57","43"
"IN018103100","PATIALA, IN","1978-02-19","0.07",,"49",,"41"
"IN018103100","PATIALA, IN","1978-02-20","0.00",,"57","68","46"
"IN018103100","PATIALA, IN","1978-02-21","0.00",,,,
"IN018103100","PATIALA, IN","1978-02-22","0.00",,"57","73","46"
"IN018103100","PATIALA, IN","1978-02-23","0.00",,"63","77","48"
"IN018103100","PATIALA, IN","1978-02-24","0.00",,"66","77","48"
"IN018103100","PATIALA, IN","1978-02-25","0.00",,"64",,"50"
"IN018103100","PATIALA, IN","1978-02-26","0.00",,"62","79","50"
"IN018103100","PATIALA, IN","1978-02-27","0.00",,"67","81","52"
"IN018103100","PATIALA, IN","1978-02-28","0.00",,,,
"IN018103100","PATIALA, IN","1978-03-01","2.39",,"62",,"59"
"IN018103100","PATIALA, IN","1978-03-02","0.00",,"62",,"57"
"IN018103100","PATIALA, IN","1978-03-03","3.04",,"64","73",
"IN018103100","PATIALA, IN","1978-03-04","0.00",,,,
"IN018103100","PATIALA, IN","1978-03-05","0.00",,"63","77","48"
"IN018103100","PATIALA, IN","1978-03-06","0.27",,"64","73",
"IN018103100","PATIALA, IN","1978-03-07","0.00",,"60","73","50"
"IN018103100","PATIALA, IN","1978-03-08","0.00",,"67","75",
"IN018103100","PATIALA, IN","1978-03-09","0.00",,"62",,"52"
"IN018103100","PATIALA, IN","1978-03-10","0.02",,"63","73","59"
"IN018103100","PATIALA, IN","1978-03-11","2.48",,"58","63","54"
"IN018103100","PATIALA, IN","1978-03-12","0.44",,"54","64",
"IN018103100","PATIALA, IN","1978-03-13","0.00",,"64","70","48"
"IN018103100","PATIALA, IN","1978-03-14","0.00",,"66",,"52"
"IN018103100","PATIALA, IN","1978-03-15","0.03",,"67","77","59"
"IN018103100","PATIALA, IN","1978-03-16","0.22",,"63","72",
"IN018103100","PATIALA, IN","1978-03-17","0.98",,"67","79",
"IN018103100","PATIALA, IN","1978-03-18","0.33",,"61","75","52"
"IN018103100","PATIALA, IN","1978-03-19","0.00",,"61",,
"IN018103100","PATIALA, IN","1978-03-20","0.00",,"62","77",
"IN018103100","PATIALA, IN","1978-03-21","0.00",,"65","77","48"
"IN018103100","PATIALA, IN","1978-03-22","0.00",,,,
"IN018103100","PATIALA, IN","1978-03-23","0.00",,"65","77","52"
"IN018103100","PATIALA, IN","1978-03-24","0.00",,"63",,
"IN018103100","PATIALA, IN","1978-03-25","0.00",,"66","79",
"IN018103100","PATIALA, IN","1978-03-26","0.00",,"70",,
"IN018103100","PATIALA, IN","1978-03-27","0.00",,"70","88","55"
"IN018103100","PATIALA, IN","1978-03-28","0.00",,"75","86",
"IN018103100","PATIALA, IN","1978-03-29","0.00",,"73",,
"IN018103100","PATIALA, IN","1978-03-30","0.00",,"72","82",
"IN018103100","PATIALA, IN","1978-03-31","0.00",,"67",,
"IN018103100","PATIALA, IN","1978-04-01","0.00",,"65","84",
"IN018103100","PATIALA, IN","1978-04-02","0.00",,"72","86","59"
"IN018103100","PATIALA, IN","1978-04-03","0.00",,"68","82","59"
"IN018103100","PATIALA, IN","1978-04-04","0.00",,"71","82","57"
"IN018103100","PATIALA, IN","1978-04-05","0.00",,"69","82","57"
"IN018103100","PATIALA, IN","1978-04-06","0.00",,"72",,
"IN018103100","PATIALA, IN","1978-04-07","0.00",,"75",,"59"
"IN018103100","PATIALA, IN","1978-04-08","0.00",,"78","93",
"IN018103100","PATIALA, IN","1978-04-09","0.00",,"73",,
"IN018103100","PATIALA, IN","1978-04-10","0.00",,"82",,
"IN018103100","PATIALA, IN","1978-04-11","0.00",,"80","95","64"
"IN018103100","PATIALA, IN","1978-04-12","0.00",,"82",,
"IN018103100","PATIALA, IN","1978-04-13","0.00",,,,
"IN018103100","PATIALA, IN","1978-04-14","0.00",,"85",,"57"
"IN018103100","PATIALA, IN","1978-04-15","0.00",,"84",,
"IN018103100","PATIALA, IN","1978-04-16","0.00",,"84",,"66"
"IN018103100","PATIALA, IN","1978-04-17","0.00",,"83","97","73"
"IN018103100","PATIALA, IN","1978-04-18","0.50",,"80","95",
"IN018103100","PATIALA, IN","1978-04-19","0.00",,"79",,
"IN018103100","PATIALA, IN","1978-04-20","0.00",,"81","97",
"IN018103100","PATIALA, IN","1978-04-21","0.00",,"77",,
"IN018103100","PATIALA, IN","1978-04-22","0.00",,"81",,
"IN018103100","PATIALA, IN","1978-04-23","0.12",,"83","90",
"IN018103100","PATIALA, IN","1978-04-24","0.00",,"81","93",
"IN018103100","PATIALA, IN","1978-04-25","0.35",,"72",,"63"
"IN018103100","PATIALA, IN","1978-04-26","0.00",,"88",,"66"
"IN018103100","PATIALA, IN","1978-04-27","0.00",,"81","99",
"IN018103100","PATIALA, IN","1978-04-28","0.00",,,,
"IN018103100","PATIALA, IN","1978-04-29","0.00",,"90","99","73"
"IN018103100","PATIALA, IN","1978-04-30","0.00",,"82",,
"IN018103100","PATIALA, IN","1978-05-01","0.00",,"85",,
"IN018103100","PATIALA, IN","1978-05-02","0.00",,"90",,"68"
"IN018103100","PATIALA, IN","1978-05-03","0.00",,"87",,
"IN018103100","PATIALA, IN","1978-05-04","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-05","0.00",,"89",,"77"
"IN018103100","PATIALA, IN","1978-05-06","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-07","0.00",,"85",,
"IN018103100","PATIALA, IN","1978-05-08","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-09","0.00",,"94","106",
"IN018103100","PATIALA, IN","1978-05-10","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-11","0.00",,"93",,
"IN018103100","PATIALA, IN","1978-05-12","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-13","0.00",,"92","106",
"IN018103100","PATIALA, IN","1978-05-14","0.00",,"94","108","77"
"IN018103100","PATIALA, IN","1978-05-15","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-16","0.00",,"87",,
"IN018103100","PATIALA, IN","1978-05-17","0.00",,"97",,
"IN018103100","PATIALA, IN","1978-05-18","0.00",,"92",,
"IN018103100","PATIALA, IN","1978-05-19","0.00",,"92",,
"IN018103100","PATIALA, IN","1978-05-20","0.00",,"89",,"77"
"IN018103100","PATIALA, IN","1978-05-21","0.00",,"90",,"79"
"IN018103100","PATIALA, IN","1978-05-22","0.00",,"91",,"77"
"IN018103100","PATIALA, IN","1978-05-23","0.00",,"96",,"77"
"IN018103100","PATIALA, IN","1978-05-24","0.00",,"90",,"77"
"IN018103100","PATIALA, IN","1978-05-25","0.00",,"93","104","84"
"IN018103100","PATIALA, IN","1978-05-26","0.00",,"89",,
"IN018103100","PATIALA, IN","1978-05-27","0.36",,"91",,
"IN018103100","PATIALA, IN","1978-05-28","0.00",,,,
"IN018103100","PATIALA, IN","1978-05-29","0.00",,"92",,
"IN018103100","PATIALA, IN","1978-05-30","0.00",,"96",,
"IN018103100","PATIALA, IN","1978-05-31","0.00",,"95",,
"IN018103100","PATIALA, IN","1978-06-01","0.00",,"96","108","79"
"IN018103100","PATIALA, IN","1978-06-02","0.00",,"94","109",
"IN018103100","PATIALA, IN","1978-06-03","0.00",,"88","111",
"IN018103100","PATIALA, IN","1978-06-04","0.00",,"91",,"81"
"IN018103100","PATIALA, IN","1978-06-05","0.00",,"97","109",
"IN018103100","PATIALA, IN","1978-06-06","0.00",,"96",,"84"
"IN018103100","PATIALA, IN","1978-06-07","0.00",,"90","111",
"IN018103100","PATIALA, IN","1978-06-08","0.00",,"94",,
"IN018103100","PATIALA, IN","1978-06-09","0.00",,"95","109","81"
"IN018103100","PATIALA, IN","1978-06-10","2.18",,"82",,
"IN018103100","PATIALA, IN","1978-06-11","1.83",,"81","93","70"
"IN018103100","PATIALA, IN","1978-06-12","0.00",,"92","99",
"IN018103100","PATIALA, IN","1978-06-13","0.00",,"89",,
"IN018103100","PATIALA, IN","1978-06-14","0.00",,"85",,
"IN018103100","PATIALA, IN","1978-06-15","0.00",,"91","100",
"IN018103100","PATIALA, IN","1978-06-16","0.00",,,,
"IN018103100","PATIALA, IN","1978-06-17","0.00",,"90",,"82"
"IN018103100","PATIALA, IN","1978-06-18","0.00",,"94",,
"IN018103100","PATIALA, IN","1978-06-19","0.00",,"94",,
"IN018103100","PATIALA, IN","1978-06-20","0.00",,"85",,
"IN018103100","PATIALA, IN","1978-06-21","4.78",,"83","93","73"
"IN018103100","PATIALA, IN","1978-06-22","0.01",,"87",,"77"
"IN018103100","PATIALA, IN","1978-06-23","0.06",,"85","93",
"IN018103100","PATIALA, IN","1978-06-24","3.19",,"89",,
"IN018103100","PATIALA, IN","1978-06-25","1.40",,,,
"IN018103100","PATIALA, IN","1978-06-26","0.09",,"85","90","79"
"IN018103100","PATIALA, IN","1978-06-27","0.00",,"86",,"79"
"IN018103100","PATIALA, IN","1978-06-28","0.00",,"83",,"79"
"IN018103100","PATIALA, IN","1978-06-29","0.00",,"84","91",
"IN018103100","PATIALA, IN","1978-06-30","0.10",,"85",,"79"
"IN018103100","PATIALA, IN","1978-07-01","0.00",,"84","91",
"IN018103100","PATIALA, IN","1978-07-02","0.95",,"82","84",
"IN018103100","PATIALA, IN","1978-07-03","0.00",,"82","93","79"
"IN018103100","PATIALA, IN","1978-07-04","1.30",,"87","95",
"IN018103100","PATIALA, IN","1978-07-05","0.00",,"80","93",
"IN018103100","PATIALA, IN","1978-07-06","0.36",,"81",,
"IN018103100","PATIALA, IN","1978-07-07","0.00",,"86","95","77"
"IN018103100","PATIALA, IN","1978-07-08","3.00",,"83","93","73"
"IN018103100","PATIALA, IN","1978-07-09","3.16",,"78","82",
"IN018103100","PATIALA, IN","1978-07-10","0.65",,"86",,
"IN018103100","PATIALA, IN","1978-07-11","0.00",,"88",,
"IN018103100","PATIALA, IN","1978-07-12","0.00",,,,
"IN018103100","PATIALA, IN","1978-07-13","0.51",,"81","88","73"
"IN018103100","PATIALA, IN","1978-07-14","0.02",,"86","95","75"
"IN018103100","PATIALA, IN","1978-07-15","0.00",,"88","95",
"IN018103100","PATIALA, IN","1978-07-16","0.00",,"86","97",
"IN018103100","PATIALA, IN","1978-07-17","1.75",,"79","82",
"IN018103100","PATIALA, IN","1978-07-18","0.89",,"81","86",
"IN018103100","PATIALA, IN","1978-07-19","1.80",,"81",,
"IN018103100","PATIALA, IN","1978-07-20","0.00",,"83","91","77"
"IN018103100","PATIALA, IN","1978-07-21","0.00",,"81","90",
"IN018103100","PATIALA, IN","1978-07-22","0.14",,"84","91","77"
"IN018103100","PATIALA, IN","1978-07-23","0.00",,"86","93",
"IN018103100","PATIALA, IN","1978-07-24","0.12",,"83","90",
"IN018103100","PATIALA, IN","1978-07-25","1.40",,"86","93","79"
"IN018103100","PATIALA, IN","1978-07-26","0.12",,"85",,
"IN018103100","PATIALA, IN","1978-07-27","0.00",,"83","90",
"IN018103100","PATIALA, IN","1978-07-28","0.35",,"84","91","77"
"IN018103100","PATIALA, IN","1978-07-29","0.00",,"84","91",
"IN018103100","PATIALA, IN","1978-07-30","0.00",,"87","93","79"
"IN018103100","PATIALA, IN","1978-07-31","0.00",,"86","93",
"IN018103100","PATIALA, IN","1978-08-01","0.00",,"83","93",
"IN018103100","PATIALA, IN","1978-08-02","2.90",,"80","82",
"IN018103100","PATIALA, IN","1978-08-03","0.02",,"82",,"77"
"IN018103100","PATIALA, IN","1978-08-04","1.00",,"83","93",
"IN018103100","PATIALA, IN","1978-08-05","0.00",,"81","90",
"IN018103100","PATIALA, IN","1978-08-06","0.10",,"86","93","77"
"IN018103100","PATIALA, IN","1978-08-07","0.00",,"90","95","81"
"IN018103100","PATIALA, IN","1978-08-08","0.00",,"83","91",
"IN018103100","PATIALA, IN","1978-08-09","1.51",,"81","88","75"
"IN018103100","PATIALA, IN","1978-08-10","0.00",,"83",,"79"
"IN018103100","PATIALA, IN","1978-08-11","0.09",,"79","82",
"IN018103100","PATIALA, IN","1978-08-12","10.42",,"78","81","77"
"IN018103100","PATIALA, IN","1978-08-13","2.80",,"78","82","75"
"IN018103100","PATIALA, IN","1978-08-14","1.64",,"82","91","75"
"IN018103100","PATIALA, IN","1978-08-15","0.00",,"85","95","79"
"IN018103100","PATIALA, IN","1978-08-16","0.26",,"86","93","79"
"IN018103100","PATIALA, IN","1978-08-17","0.00",,"86","93","81"
"IN018103100","PATIALA, IN","1978-08-18","0.00",,"82","91",
"IN018103100","PATIALA, IN","1978-08-19","0.49",,"81",,
"IN018103100","PATIALA, IN","1978-08-20","0.08",,"85","91",
"IN018103100","PATIALA, IN","1978-08-21","0.00",,"85","93",
"IN018103100","PATIALA, IN","1978-08-22","0.00",,"75",,
"IN018103100","PATIALA, IN","1978-08-23","0.01",,"85","93","77"
"IN018103100","PATIALA, IN","1978-08-24","0.86",,"83",,"77"
"IN018103100","PATIALA, IN","1978-08-25","0.00",,"83","91",
"IN018103100","PATIALA, IN","1978-08-26","0.00",,"82",,
"IN018103100","PATIALA, IN","1978-08-27","0.31",,"85","91","77"
"IN018103100","PATIALA, IN","1978-08-28","0.00",,"84","91",
"IN018103100","PATIALA, IN","1978-08-29","0.00",,"82",,
"IN018103100","PATIALA, IN","1978-08-30","0.00",,"90","95",
"IN018103100","PATIALA, IN","1978-08-31","0.00",,"84",,
"IN018103100","PATIALA, IN","1978-09-01","0.25",,,,
"IN018103100","PATIALA, IN","1978-09-02","4.31",,,,
"IN018103100","PATIALA, IN","1978-09-03","3.47",,"82","90","70"
"IN018103100","PATIALA, IN","1978-09-04","0.00",,"84",,
"IN018103100","PATIALA, IN","1978-09-05","0.00",,"83","91",
"IN018103100","PATIALA, IN","1978-09-06","1.14",,"81",,
"IN018103100","PATIALA, IN","1978-09-07","0.00",,"81","90","72"
"IN018103100","PATIALA, IN","1978-09-08","0.00",,"85","95",
"IN018103100","PATIALA, IN","1978-09-09","0.00",,"83","91","77"
"IN018103100","PATIALA, IN","1978-09-10","0.00",,"83",,"79"
"IN018103100","PATIALA, IN","1978-09-11","0.00",,,,
"IN018103100","PATIALA, IN","1978-09-12","0.00",,"86","93","77"
"IN018103100","PATIALA, IN","1978-09-13","0.00",,"81",,
"IN018103100","PATIALA, IN","1978-09-14","0.00",,"83",,
"IN018103100","PATIALA, IN","1978-09-15","0.00",,"78",,"75"
"IN018103100","PATIALA, IN","1978-09-16","0.00",,"81",,"73"
"IN018103100","PATIALA, IN","1978-09-17","0.00",,"85",,
"IN018103100","PATIALA, IN","1978-09-18","0.00",,,,
"IN018103100","PATIALA, IN","1978-09-19","0.00",,"82","91","73"
"IN018103100","PATIALA, IN","1978-09-20","0.00",,"82","90",
"IN018103100","PATIALA, IN","1978-09-21","0.00",,"83",,"75"
"IN018103100","PATIALA, IN","1978-09-22","0.00",,"85","91",
"IN018103100","PATIALA, IN","1978-09-23","0.00",,"81",,
"IN018103100","PATIALA, IN","1978-09-24","0.00",,,,
"IN018103100","PATIALA, IN","1978-09-25","0.00",,"83","93","75"
"IN018103100","PATIALA, IN","1978-09-26","0.00",,"80",,
"IN018103100","PATIALA, IN","1978-09-27","0.00",,"79","91",
"IN018103100","PATIALA, IN","1978-09-28","0.00",,,,
"IN018103100","PATIALA, IN","1978-09-29","0.00",,"78","90",
"IN018103100","PATIALA, IN","1978-09-30","0.00",,"82","90",
"IN018103100","PATIALA, IN","1978-10-01","0.00",,"77","88",
"IN018103100","PATIALA, IN","1978-10-02","0.76",,"76",,
"IN018103100","PATIALA, IN","1978-10-03","0.00",,"81",,"70"
"IN018103100","PATIALA, IN","1978-10-04","0.00",,"80",,
"IN018103100","PATIALA, IN","1978-10-05","0.00",,"77",,
"IN018103100","PATIALA, IN","1978-10-06","0.00",,"77",,
"IN018103100","PATIALA, IN","1978-10-07","0.00",,"79","91",
"IN018103100","PATIALA, IN","1978-10-08","0.00",,"76","93","64"
"IN018103100","PATIALA, IN","1978-10-09","0.00",,"77","90",
